FishCode,Pond,SizeClass,SizeClass_Eco,AssayClass,TLEN,FLEN,RWT,Liver,Gonad,SexStage,Sex,Stage,Fgut,Egut,Contents,Fullness,Rock_num,Rock_mass,DigestedArthropoda_num,DigestedArthropoda_mass,TerrestrialInvert_num,TerrestrialInvert_num,Cambaridae_num,Cambaridae_mass,Corixidae_num,Corixidae_mass,Dytiscidae_num,Dytiscidae_mass,Belostomatidae_num,Belostomatidae_mass,Amphipoda_num,Amphipoda_mass,Bivalvia_num,Bivalvia_mass,Gastropoda_num,Gastropoda_mass,Hydrachnidia_num,Hydrachnidia_mass,CladCop_num,CladCop_mass,Anisoptera_num,Anisoptera_mass,Zygoptera_num,Zygoptera_mass,Chaoboridae_num,Chaoboridae_mass,Chironomidae_num,Chironomidae_mass,Tipulidae_num,Tipulidae_mass,Stratiomyidae_num,Stratiomyidae_mass,Trichoptera_num,Trichoptera_mass,Ephemeroptera_num,Ephemeroptera_mass,Hirudinae_num,Hirudinae_mass,Oligochaeta_num,Oligochaeta_mass,Stickle_num,Stickle_mass,FatH_num,FatH_mass,RBD_num,RBD_mass,PU_num,PU_mass,Fish_num,Fish_mass,Vegetation_num,Vegetation_mass,ContentMass,Date,Day,Month,Year,FormDate,JulianDate,Sample,Comments,GSI,HSI,SHSI,GUSI,GFI,GFI2,CaptureMethod,ParasiteLoad,PS_WB_YG,PS_WB_BS,PS_MU_BS,PS_MU_YG,MesLip,MesInd,MusLipP,LivProt,GonProt
PU-KSB-2,KSB,B,B,N,177,169,121.184,2.12,0.199,M22,M,22,5.605,5.523,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2020,21,12,2020,12/21/2020,356,1,Liver subsampled,0.1644832,1.780554996,1.783535944,4.557532348,0.067665698,,A,,,,,,,,,,
PU-KSB-3,KSB,B,B,N,198,188,164.894,2.493,0.276,M22,M,22,1.43,1.378,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2020,21,12,2020,12/21/2020,356,1,Liver subsampled,0.167660888,1.53508907,1.53770239,0.835688382,0.031535411,,A,,,,,,,,,,
PU-KSB-4,KSB,B,B,N,174,166,104.36,1.724,0.88,F22,F,22,3.99,3.937,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2020,21,12,2020,12/21/2020,356,1,NA,0.850405876,1.679722515,1.694248988,3.772518206,0.050785742,,A,,,,,,,,,,
PU-KSB-5,KSB,B,B,N,198,189,153.092,2.082,0.231,M22,M,22,5.537,5.486,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2020,21,12,2020,12/21/2020,356,1,Liver subsampled,0.151117682,1.378716641,1.380828895,3.583466151,0.033313302,,A,,,,,,,,,,
PU-KSB-6,KSB,B,B,N,196,186,141.476,2.513,0.327,M22,M,22,5.333,5.209,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2020,21,12,2020,12/21/2020,356,1,Liver subsampled,0.231670079,1.80839504,1.812660492,3.681896576,0.087647375,,A,,,,,,,,,,
PU-KSB-7,KSB,B,B,N,207,198,156.922,2.653,1.864,F22,F,22,5.881,5.772,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/12/2020,30,12,2020,12/30/2020,365,1,Liver subsampled,1.202130816,1.71972334,1.740756537,3.678260537,0.069461261,,A,,,,,,,,,,
PU-KSB-8,KSB,B,B,N,194,184,150.271,2.493,0.261,M22,M,22,7.326,6.818,"1 odonate, 3 caddis larvae",F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/12/2020,30,12,2020,12/30/2020,365,1,Liver subsampled,0.173988401,1.686989944,1.689974715,4.537136241,0.338055912,,A,,,,,,,,,,
PU-KSB-9,KSB,B,B,N,195,184,163.654,2.585,0.266,M22,M,22,6.776,6.445,"11 damselfly, 1 mayfly, 1 caddis larva",F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/12/2020,30,12,2020,12/30/2020,365,1,Liver subsampled,0.162802654,1.604902247,1.607557073,3.938186662,0.202255979,,A,,,,,,,,,,
PU-KSB-10,KSB,B,B,N,198,182,141.561,2.536,0.23,M22,M,22,4.324,4.27,Inverts,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/12/2020,30,12,2020,12/30/2020,365,1,"Liver subsampled, developed gonads",0.162738536,1.82413235,1.827155157,3.016367502,0.0381461,,A,,,,,,,,,,
PU-KSB-11,KSB,I,S,G,67,63,4.476,0.081,0.03,F22,F,22,0.198,0.149,Inverts,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/01/2021,21,1,2021,1/21/2021,21,2,"Trapped, small gonads",0.674763833,1.843003413,1.855670103,3.328865058,1.094727435,,T,,,,,,,,,,
PU-KSB-12,KSB,S,IMM,N,56,53,2.578,0.037,0.001,M22,M,22,0.133,0.097,"1 mayfly, 3 chironomids",F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/01/2021,21,1,2021,1/21/2021,21,2,"Trapped, gonads not kept",0.038804812,1.456119638,1.456692913,3.762606672,1.396431342,,T,,,,,,,,,,
PU-KSB-13,KSB,S,IMM,N,56,51,2.534,0.055,0.026,F22,F,22,0.134,0.104,Inverts,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/01/2021,21,1,2021,1/21/2021,21,2,Trapped,1.036682616,2.218636547,2.242152466,4.10418311,1.183898974,,T,,,,,,,,,,
PU-KSB-14,KSB,I,I,G,88,84,11.117,0.178,0.01,M22,M,22,0.6,0.539,Inverts,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/01/2021,22,1,2021,1/22/2021,22,2,"Angled, heavily parasitized",0.090033312,1.627205412,1.6286943,4.848430332,0.548709184,,A,,,,,,,,,,
PU-KSB-15,KSB,I,I,G,101,95,16.686,0.262,0.009,M22,M,22,1.163,0.814,"1 damselfly larva, 2 caddisfly larva",F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/01/2021,22,1,2021,1/22/2021,22,2,"Angled, heavily parasitized",0.053966541,1.595226498,1.596101127,4.878341124,2.091573774,,A,,,,,,,,,,
PU-KSB-16,KSB,I,S,G,81,76,7.92,0.103,0.005,M22,M,22,0.487,0.367,"4 damselfly, 1 mayfly",F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/01/2021,22,1,2021,1/22/2021,22,2,"Angled, heavily parasitized",0.063171194,1.317641039,1.318484383,4.633838384,1.515151515,,A,,,,,,,,,,
PU-KSB-17,KSB,I,B,N,136,130,51.673,1.003,0.373,F22,F,22,2.785,2.38,"4 caddis, 2 odonates",F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/01/2021,22,1,2021,1/22/2021,22,2,"Angled, no parasites",0.727095517,1.979475035,1.994154721,4.60588702,0.783774892,,A,,,,,,,,,,
PU-KSB-18,KSB,I,S,G,78,74,7.723,0.149,0.007,M22,M,22,0.458,0.364,9 damsel: 0.044; 2 odonate: 0.018,F,,,,,,,,,,,,,,,,,,,,,,,,,2,0.018,9,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,11/2/2021,11,2,2021,2/11/2021,42,3,"Trapped, heavily parasitized",0.090720581,1.967256403,1.969076252,4.713194355,1.217143597,2.019940438,T,3,,,,,,,,,
PU-KSB-19,KSB,S,IMM,N,58,55,2.741,0.05,0.033,F22,F,22,0.126,0.103,6 chiro: 0.004,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.004,,,,,,,,,,,,,,,,,,,,,,,,,0.004,11/2/2021,11,2,2021,2/11/2021,42,3,"Trapped, heavily parasitized",1.218611521,1.858045336,1.881113619,3.757752645,0.839109814,0.985041955,T,3,,,,,,,,,
PU-KSB-20,KSB,I,S,G,68,65,4.249,0.103,0.006,M22,M,22,0.213,0.166,10 chiro: 0.017; 1 caddis: 0.006,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.017,,,,,1,0.006,,,,,,,,,,,,,,,,,,,0.023,11/2/2021,11,2,2021,2/11/2021,42,3,"Trapped, some parasites",0.14140938,2.484322238,2.487922705,3.9068016,1.106142622,1.647446458,T,2,,,,,,,,,
PU-KSB-21,KSB,I,IMM,G,64,61,4.059,0.047,0.005,M22,M,22,0.164,0.139,5 chiro: 0.009,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.009,,,,,,,,,,,,,,,,,,,,,,,,,0.009,11/2/2021,11,2,2021,2/11/2021,42,3,"Trapped, heavily parasitized",0.123334978,1.171485543,1.172947342,3.42448879,0.61591525,0.83764474,T,3,,,,,,,,,
PU-KSB-22,KSB,I,S,G,70,66,4.638,0.073,0.052,F22,F,22,0.187,0.16,6 chiro: 0.006,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.006,,,,,,,,,,,,,,,,,,,,,,,,,0.006,11/2/2021,11,2,2021,2/11/2021,42,3,"Trapped, heavily parasitized",1.133885739,1.599123768,1.617549302,3.449762829,0.582147477,0.711513583,T,3,,,,,,,,,
PU-KSB-23,KSB,I,S,G,66,62,4.48,0.079,0.004,M22,M,22,0.23,0.179,15 damsel: 0.031,F,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,11/2/2021,11,2,2021,2/11/2021,42,3,"Trapped, heavily parasitized",0.089365505,1.79504658,1.796679554,3.995535714,1.138392857,1.830357143,T,3,,,,,,,,,
PU-KSB-24,KSB,I,IMM,G,62,58,3.151,0.045,0.031,F20,F,20,0.23,0.138,2 damsnel: 0.048; 4 inverts: 0.01,F,,,4,0.01,,,,,,,,,,,,,,,,,,,,,,,2,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,11/2/2021,11,2,2021,2/11/2021,42,3,"Trapped, heavily parasitized",0.993589744,1.448808757,1.463414634,4.379562044,2.919708029,4.760393526,T,3,,,,,,,,,
PU-KSB-25,KSB,S,IMM,N,56,53,2.726,0.036,0.003,M22,M,22,0.169,0.123,3 damsel: 0.015; 3 chiro: 0.007,F,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.015,,,3,0.007,,,,,,,,,,,,,,,,,,,,,,,,,0.022,11/2/2021,11,2,2021,2/11/2021,42,3,"Trapped, heavily parasitized",0.110172604,1.338289963,1.339784146,4.512105649,1.687454145,2.494497432,T,3,,,,,,,,,
PU-KSB-26,KSB,S,IMM,G,60,56,2.846,0.048,0.002,M20,M,20,0.115,0.096,1 damsel: 0.001; 3 chiro: 0.007,F,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.001,,,3,0.007,,,,,,,,,,,,,,,,,,,,,,,,,0.008,11/2/2021,11,2,2021,2/11/2021,42,3,"Trapped, some parasites, gonads not kept",0.070323488,1.715511079,1.716738197,3.373155306,0.667603654,0.94869993,T,2,,,,,,,,,
PU-KSB-27,KSB,S,IMM,N,55,52,2.444,0.041,0.004,M22,M,22,0.14,0.117,10 chiro: 0.012,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.012,,,,,,,,,,,,,,,,,,,,,,,,,0.012,11/2/2021,11,2,2021,2/11/2021,42,3,"Trapped, heavily parasitized",0.163934426,1.706200583,1.709045436,4.787234043,0.941080196,1.43207856,T,3,,,,,,,,,
PU-KSB-28,KSB,S,IMM,N,59,56,3.094,0.062,0.034,F22,F,22,0.173,0.135,1 damsel: 0.006; 4 chiro: 0.005,F,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.006,,,4,0.005,,,,,,,,,,,,,,,,,,,,,,,,,0.011,11/2/2021,11,2,2021,2/11/2021,42,3,"Trapped, heavily parasitized",1.111111111,2.044854881,2.068045364,4.363283775,1.228183581,1.583710407,T,3,,,,,,,,,
PU-KSB-29,KSB,S,IMM,N,58,55,2.843,0.057,0.003,M22,M,22,0.143,0.115,5 damsel: 0.02,F,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,11/2/2021,11,2,2021,2/11/2021,42,3,"Trapped, heavily parasitized",0.105633803,2.045944006,2.048149479,4.045022863,0.984875132,1.688357369,T,3,,,,,,,,,
PU-KSB-30,KSB,S,IMM,N,56,53,2.965,0.069,0.001,M20,M,20,0.184,0.126,16 chiro: 0.037,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.037,,,,,,,,,,,,,,,,,,,,,,,,,0.037,11/2/2021,11,2,2021,2/11/2021,42,3,"Trapped, heavily parasitized, gonads not kept",0.033738192,2.382596685,2.383419689,4.249578415,1.956155143,3.204047218,T,3,,,,,,,,,
PU-KSB-31,KSB,S,IMM,N,56,53,2.656,0.057,0.005,M22,M,22,0.148,0.111,7 damsel: 0.024,F,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,11/2/2021,11,2,2021,2/11/2021,42,3,"Trapped, heavily parasitized",0.188608072,2.193151212,2.197378566,4.179216867,1.393072289,2.296686747,T,3,,,,,,,,,
PU-KSB-32,KSB,S,IMM,N,56,53,2.451,0.036,0.003,M20,M,20,0.192,0.117,10 damsel: 0.041; 1 mayfly: 0.004; 3 chiro: 0.005,F,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.041,,,3,0.005,,,,,,,1,0.004,,,,,,,,,,,,,,,,,0.05,11/2/2021,11,2,2021,2/11/2021,42,3,"Trapped, heavily parasitized",0.12254902,1.49068323,1.492537313,4.773561812,3.05997552,5.0999592,T,3,,,,,,,,,
PU-KSB-33,KSB,S,IMM,N,53,50,2.096,0.034,0.003,M20,M,20,0.105,0.068,8 damsel: 0.016,F,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,11/2/2021,11,2,2021,2/11/2021,42,3,"Trapped, no parasites",0.143334926,1.648884578,1.651287033,3.244274809,1.765267176,2.528625954,T,1,,,,,,,,,
PU-KSB-34,KSB,S,IMM,N,43,40,1.111,0.026,0.001,M10,M,10,0.05,0.047,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11/2/2021,11,2,2021,2/11/2021,42,3,"Trapped, heavily parasitized, gonads not kept",0.09009009,2.396313364,2.398523985,4.230423042,0.270027003,0.270027003,T,3,,,,,,,,,
PU-KSB-35,KSB,S,IMM,N,47,44,1.54,0.032,0.021,F20,F,20,0.065,0.054,3 chiro: 0.004,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.004,,,,,,,,,,,,,,,,,,,,,,,,,0.004,11/2/2021,11,2,2021,2/11/2021,42,3,"Trapped, some parasites",1.382488479,2.122015915,2.15198386,3.506493506,0.714285714,0.974025974,T,2,,,,,,,,,
PU-KSB-36,KSB,S,IMM,N,41,38,0.986,0.021,0.005,F10,F,10,0.057,0.039,4 chiro: 0.008,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.008,,,,,,,,,,,,,,,,,,,,,,,,,0.008,11/2/2021,11,2,2021,2/11/2021,42,3,"Trapped, heavily parasitized, gonads not kept",0.509683996,2.176165803,2.1875,3.955375254,1.825557809,2.636916836,T,3,,,,,,,,,
PU-KSB-37,KSB,S,IMM,N,57,54,2.531,0.065,0.02,F22,F,22,0.13,0.105,4 chiro: 0.008,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.008,,,,,,,,,,,,,,,,,,,,,,,,,0.008,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, some parasites",0.79649542,2.635847526,2.657399836,4.148557882,0.987751877,1.303832477,T,2,,,,,,,,,
PU-KSB-38,KSB,I,S,G,69,65,4.325,0.074,0.041,F22,F,22,0.256,0.166,12 damsel: 0.045,F,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, some parasites",0.957049486,1.740766878,1.757719715,3.838150289,2.080924855,3.121387283,T,2,,,,,,,,,
PU-KSB-39,KSB,I,S,G,75,71,6.073,0.114,0.057,F22,F,22,0.351,0.263,12 damsel: 0.058,F,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, heavily parasitized",0.947473404,1.913072663,1.931548628,4.330643833,1.44903672,2.404083649,T,3,,,,,,,,,
PU-KSB-40,KSB,I,S,G,75,70,5.886,0.143,0.059,F22,F,22,0.262,0.254,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, heavily parasitized",1.012527887,2.489987811,2.51583392,4.315324499,0.135915732,0.135915732,T,3,,,,,,,,,
PU-KSB-41,KSB,I,S,G,72,68,5.325,0.114,0.006,M20,M,20,0.231,0.226,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, heavily parasitized",0.112803158,2.187679908,2.190201729,4.244131455,0.093896714,0.093896714,T,3,,,,,,,,,
PU-KSB-42,KSB,I,S,G,71,62,5.03,0.088,0.052,F22,F,22,0.228,0.196,5 chiro: 0.013,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.013,,,,,,,,,,,,,,,,,,,,,,,,,0.013,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, heavily parasitized",1.044596223,1.780655605,1.799591002,3.896620278,0.636182903,0.894632207,T,3,,,,,,,,,
PU-KSB-43,KSB,I,IMM,G,63,60,3.651,0.066,0.043,F22,F,22,0.127,0.124,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, heavily parasitized",1.191796009,1.841004184,1.863354037,3.396329773,0.082169269,0.082169269,T,3,,,,,,,,,
PU-KSB-44,KSB,I,IMM,G,62,59,3.277,0.06,0.002,M10,M,10,0.158,0.15,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, XTREME parasites",0.061068702,1.8650917,1.866251944,4.577357339,0.244125725,0.244125725,T,4,,,,,,,,,
PU-KSB-45,KSB,I,IMM,G,61,58,3.012,0.062,0.028,F22,F,22,0.147,0.096,~10 zoops: 0.003,F,,,,,,,,,,,,,,,,,,,,,,,10,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, heavily parasitized",0.938337802,2.101694915,2.12183436,3.187250996,1.693227092,1.792828685,T,3,,,,,,,,,
PU-KSB-46,KSB,S,IMM,N,58,54,2.887,0.059,0.027,F22,F,22,0.17,0.123,14 chiro: 0.021; 4 damsel: 0.01,F,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.01,,,14,0.021,,,,,,,,,,,,,,,,,,,,,,,,,0.022,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, some parasites",0.944055944,2.086280057,2.106390575,4.260478005,1.62798753,2.390024247,T,2,,,,,,,,,
PU-KSB-47,KSB,S,IMM,N,58,55,2.652,0.071,0.001,M10,M,10,0.121,0.109,3 chiro: 0.005,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.005,,,,,,,,,,,,,,,,,,,,,,,,,0.005,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, heavily parasitized, gonads not kept",0.037721614,2.750871755,2.751937984,4.110105581,0.452488688,0.641025641,T,3,,,,,,,,,
PU-KSB-48,KSB,I,IMM,G,61,59,3.357,0.073,0.035,F22,F,22,0.185,0.148,inverts: 0.018,F,,,,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, some parasites",1.053582179,2.222898904,2.246845183,4.408698242,1.102174561,1.63836759,T,2,,,,,,,,,
PU-KSB-49,KSB,S,IMM,G,60,57,3.057,0.056,0.04,F22,F,22,0.12,0.109,1 chiro: 0.002,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.002,,,,,,,,,,,,,,,,,,,,,,,,,0.002,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, some parasites",1.325820351,1.866044652,1.891252955,3.565587177,0.359829899,0.425253517,T,2,,,,,,,,,
PU-KSB-50,KSB,S,IMM,N,46,44,1.252,0.024,0.005,F10,F,10,0.059,0.049,Inverts: 0.003,F,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, some parasites",0.40096231,1.954397394,1.962387572,3.913738019,0.798722045,1.038338658,T,2,,,,,,,,,
PU-KSB-51,KSB,S,IMM,N,44,41,1.085,0.035,0.002,M10,M,10,0.045,0.04,1 chiro: 0.001,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,0.001,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, some parasites",0.184672207,3.333333333,3.339694656,3.686635945,0.460829493,0.552995392,T,2,,,,,,,,,
PU-KSB-52,KSB,S,IMM,N,44,42,1.083,0.027,0.002,M10,M,10,0.056,0.041,2 chiro: 0.004; 1 damsel: 0.001,F,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.001,,,2,0.004,,,,,,,,,,,,,,,,,,,,,,,,,0.005,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, some parasites, gonads not kept",0.185013876,2.556818182,2.561669829,3.78578024,1.385041551,1.846722068,T,2,,,,,,,,,
PU-KSB-53,KSB,I,I,G,85,81,9.144,0.167,0.008,M22,M,22,0.385,0.357,6 chiro: 0.013,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.013,,,,,,,,,,,,,,,,,,,,,,,,,0.013,7/3/2021,7,3,2021,3/7/2021,66,5,,0.087566,1.86031,1.861969,4.06282,0.306212,0.448381452,T,3,,,,,,,,,
PU-KSB-54,KSB,I,IMM,G,62,59,3.143,0.058,0.042,F22,F,22,0.116,0.114,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7/3/2021,7,3,2021,3/7/2021,66,5,,1.354402,1.880065,1.906014,3.763618,0.063633,0.063633471,T,3,,,,,,,,,
PU-KSB-55,KSB,S,IMM,N,59,56,2.619,0.056,0.029,F22,F,22,0.108,0.097,zoops: 0.001,F,,,,,,,,,,,,,,,,,,,,,,,1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,7/3/2021,7,3,2021,3/7/2021,66,5,,1.119691,2.18494,2.209945,3.846154,0.420008,0.458190149,T,2,,,,,,,,,
PU-KSB-56,KSB,S,IMM,N,51,49,1.845,0.039,0.002,M10,M,10,0.067,0.063,zoops: 0.001,F,,,,,,,,,,,,,,,,,,,,,,,1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,7/3/2021,7,3,2021,3/7/2021,66,5,,0.108519,2.159468,2.161863,3.535354,0.216802,0.27100271,T,3,,,,,,,,,
PU-KSB-57,KSB,S,IMM,N,52,49,1.69,0.026,0.002,M10,M,10,0.057,0.052,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7/3/2021,7,3,2021,3/7/2021,66,5,,0.118483,1.5625,1.56438,3.174603,0.295858,0.295857988,T,3,,,,,,,,,
PU-KSB-58,KSB,S,IMM,N,46,44,1.358,0.022,<0.001,M10,M,10,0.048,0.046,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7/3/2021,7,3,2021,3/7/2021,66,5,,,1.646707,,3.506098,0.147275,0.147275405,T,2,,,,,,,,,
PU-KSB-59,KSB,I,IMM,G,61,58,3.096,0.05,0.004,M10,M,10,0.116,0.105,zoops: 0.001,F,,,,,,,,,,,,,,,,,,,,,,,1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,8/3/2021,8,3,2021,3/8/2021,67,5,,0.129366,1.641497,1.643655,3.510532,0.355297,0.387596899,T,3,,,,,,,,,
PU-KSB-60,KSB,S,IMM,G,60,57,2.93,0.057,0.034,F22,F,22,0.11,0.091,zoops: 0.003,F,,,,,,,,,,,,,,,,,,,,,,,1,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,8/3/2021,8,3,2021,3/8/2021,67,5,,1.174033,1.983989,2.007749,3.205354,0.648464,0.750853242,T,3,,,,,,,,,
PU-KSB-61,KSB,I,IMM,G,61,58,3.014,0.071,0.004,M20,M,20,0.122,0.115,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8/3/2021,8,3,2021,3/8/2021,67,5,,0.13289,2.412504,2.415788,3.966885,0.23225,0.232249502,T,2,,,,,,,,,
PU-KSB-62,KSB,S,IMM,N,56,54,2.55,0.042,0.003,M10,M,10,0.107,0.1,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8/3/2021,8,3,2021,3/8/2021,67,5,,0.117786,1.674641,1.676647,4.081633,0.27451,0.274509804,T,3,,,,,,,,,
PU-KSB-63,KSB,S,IMM,N,58,55,2.509,0.041,0.002,M10,M,10,0.11,0.086,1 damsel: 0.012,F,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,8/3/2021,8,3,2021,3/8/2021,67,5,,0.079777,1.661264,1.662612,3.549319,0.956556,1.434834595,T,3,,,,,,,,,
PU-KSB-64,KSB,S,IMM,N,52,49,1.915,0.034,0.018,F20,F,20,0.07,0.066,zoops <0.001,F,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8/3/2021,8,3,2021,3/8/2021,67,5,,0.948867,1.807549,1.825013,3.569497,0.208877,0.208877285,T,2,,,,,,,,,
