FishCode,Pond,AssayClass,TLEN,Sex,Stage,Fgut,Egut,Contents,Fullness,Orthop_num,Orthop_mass,Dermap_num,Dermap_mass,TerrColeo_num,TerrColeo_mass,Hymen_num,Hymen_mass,Lepid_num,Lepid_mass,BivalvTot_num,BivalvTot_mass,GastroTot_num,GastroTot_mass,PelZoopTot_num,PelZoopTot_mass,ClitellaTot_num,ClitellaTot_mass,EphemTot_num,EphemTot_mass,TrichopteraTot_num,Trichoptera_mass,DipteraTot_num,DipteraTot_mass,OdonataTot_num,OdonataTot_mass,HemipteraTot_num,HemipteraTot_mass,Other_num,Other_mass,PUTot_num,PUTot_mass,FishTot_num,FishTot_mass,ContentMass,Date,Season,GonStatus,Sample,GFI,GFI2,CaptureMethod,ParasiteLoad
PU-PP-65,PP,G,75,F,22,0.288,0.271,1 chiro: <0.001,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21/2/21,Winter,Dormant,4,0.224837984,0.224837984,T,3
PU-PP-66,PP,G,60,F,22,0.13,0.117,3 inverts: 0.004,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.004,0,0,0,0,0.004,21/2/21,Winter,Dormant,4,0.437121722,0.571620713,T,2
PU-PP-67,PP,G,84,M,22,0.344,0.285,"9 chiro: 0.023, 1 damsel: 0.007",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.023,1,0.007,0,0,0,0,0,0,0,0,0.03,21/2/21,Winter,Dormant,4,0.714978187,1.078526418,T,3
PU-PP-68,PP,G,71,F,22,0.201,0.195,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/2/21,Winter,Dormant,4,0.113207547,0.113207547,T,3
PU-PP-69,PP,G,80,M,22,0.289,0.28,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/2/21,Winter,Dormant,4,0.11142751,0.11142751,T,3
PU-PP-70,PP,G,71,F,22,0.214,0.188,4 chiro: 0.011,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.011,0,0,0,0,0,0,0,0,0,0,0.011,21/2/21,Winter,Dormant,4,0.54200542,0.771315405,T,2
PU-PP-71,PP,G,76,M,22,0.259,0.229,goo: 0.006,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/2/21,Winter,Dormant,4,0.447427293,0.447427293,T,3
PU-PP-72,PP,G,61,M,22,0.118,0.105,2 chiro: 0.004,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.004,0,0,0,0,0,0,0,0,0,0,0.004,21/2/21,Winter,Dormant,4,0.408548083,0.534255185,T,2
PU-GSP-100,GSP,G,72,M,22,0.23,0.223,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.122828566,0.122828566,T,1
PU-GSP-101,GSP,G,69,F,22,0.212,0.193,inverts: 0.01,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.01,0,0,0,0,0.01,5/3/2021,Winter,Dormant,5,0.380761523,0.581162325,T,2
PU-GSP-102,GSP,G,73,M,22,0.24,0.228,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.192926045,0.192926045,T,2
PU-GSP-103,GSP,G,64,F,22,0.181,0.17,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.242664902,0.242664902,T,2
PU-GSP-104,GSP,G,60,F,22,0.13,0.118,1 chiro: 0.004,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,0,0,0,0,0,0,0.004,5/3/2021,Winter,Dormant,5,0.359496705,0.479328939,T,2
PU-GSP-105,GSP,G,61,F,22,0.182,0.165,1 chiro: 0.002,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,0,0,0,0,0.002,5/3/2021,Winter,Dormant,5,0.436793422,0.488180884,T,1
PU-GSP-106,GSP,G,63,M,22,0.167,0.149,2 chiro: 0.008,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.008,0,0,0,0,0,0,0,0,0,0,0.008,5/3/2021,Winter,Dormant,5,0.451240913,0.651792429,T,2
PU-GSP-107,GSP,G,62,M,22,0.179,0.165,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.381887616,0.381887616,T,1
PU-GSP-108,GSP,N,58,F,22,0.164,0.131,1 chiro: 0.004,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,0,0,0,0,0,0,0.004,5/3/2021,Winter,Dormant,5,1.001213592,1.122572816,T,1
PU-GSP-109,GSP,N,58,F,22,0.134,0.117,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.577838205,0.577838205,T,1
PU-GSP-110,GSP,N,55,F,22,0.102,0.097,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.187617261,0.187617261,T,1
PU-GSP-111,GSP,N,46,M,20,0.073,0.07,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.199866755,0.199866755,T,1
PU-GSP-112,GSP,N,47,F,22,0.074,0.069,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.337837838,0.337837838,T,1
PU-GSP-84,GSP,G,105,M,22,0.864,0.819,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.220631496,0.220631496,T,1
PU-GSP-85,GSP,N,125,M,22,1.271,1.254,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.053840063,0.053840063,T,3
PU-GSP-86,GSP,G,89,M,22,0.442,0.418,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.2137323,0.2137323,T,1
PU-GSP-87,GSP,G,60,F,22,0.136,0.121,zoops <0.001,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.427594071,0.427594071,T,1
PU-GSP-88,GSP,G,103,M,22,0.779,0.756,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.120362133,0.120362133,T,1
PU-GSP-89,GSP,G,93,M,22,0.493,0.47,2 chiro: 0.003,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003,0,0,0,0,0,0,0,0,0,0,0.003,5/3/2021,Winter,Dormant,5,0.174229225,0.196954776,T,1
PU-GSP-90,GSP,G,74,F,22,0.238,0.218,goo,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.331455088,0.331455088,T,2
PU-GSP-91,GSP,N,117,F,22,1.346,1.324,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.079462544,0.079462544,T,3
PU-GSP-92,GSP,G,89,F,22,0.53,0.474,7 chiro: 0.024,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.024,0,0,0,0,0,0,0,0,0,0,0.024,5/3/2021,Winter,Dormant,5,0.436001246,0.622858922,T,1
PU-GSP-93,GSP,G,64,M,22,0.178,0.173,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.118990957,0.118990957,T,2
PU-GSP-94,GSP,G,61,M,22,0.151,0.147,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.115008626,0.115008626,T,1
PU-GSP-95,GSP,G,89,M,22,0.431,0.381,"3 chiro: 0.003, inverts: 0.013",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.003,0,0,0,0,NA,0.013,0,0,0,0,0.016,5/3/2021,Winter,Dormant,5,0.401638686,0.530163065,T,2
PU-GSP-96,GSP,G,82,F,22,0.412,0.394,3 chiro:0.004,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.004,0,0,0,0,0,0,0,0,0,0,0.004,5/3/2021,Winter,Dormant,5,0.193091611,0.236000858,T,2
PU-GSP-97,GSP,G,93,M,22,0.53,0.509,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.151209677,0.151209677,T,3
PU-GSP-98,GSP,G,83,F,22,0.41,0.325,5 chiro: 0.052,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.052,0,0,0,0,0,0,0,0,0,0,0.052,5/3/2021,Winter,Dormant,5,0.884035361,1.424856994,T,2
PU-GSP-99,GSP,G,74,M,22,0.367,0.336,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.465745192,0.465745192,T,2
PU-KSB-53,KSB,G,85,M,22,0.385,0.357,6 chiro: 0.013,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.013,0,0,0,0,0,0,0,0,0,0,0.013,7/3/2021,Winter,Dormant,5,0.306212,0.448381452,T,3
PU-KSB-54,KSB,G,62,F,22,0.116,0.114,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/3/2021,Winter,Dormant,5,0.063633,0.063633471,T,3
PU-KSB-55,KSB,N,59,F,22,0.108,0.097,zoops: 0.001,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,7/3/2021,Winter,Dormant,5,0.420008,0.458190149,T,2
PU-KSB-56,KSB,N,51,M,10,0.067,0.063,zoops: 0.001,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,7/3/2021,Winter,Dormant,5,0.216802,0.27100271,T,3
PU-KSB-57,KSB,N,52,M,10,0.057,0.052,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/3/2021,Winter,Dormant,5,0.295858,0.295857988,T,3
PU-KSB-58,KSB,N,46,M,10,0.048,0.046,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/3/2021,Winter,Dormant,5,0.147275,0.147275405,T,2
PU-KSB-59,KSB,G,61,M,10,0.116,0.105,zoops: 0.001,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,8/3/2021,Winter,Dormant,5,0.355297,0.387596899,T,3
PU-KSB-60,KSB,G,60,F,22,0.11,0.091,zoops: 0.003,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,8/3/2021,Winter,Dormant,5,0.648464,0.750853242,T,3
PU-KSB-61,KSB,G,61,M,20,0.122,0.115,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/3/2021,Winter,Dormant,5,0.23225,0.232249502,T,2
PU-KSB-62,KSB,N,56,M,10,0.107,0.1,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/3/2021,Winter,Dormant,5,0.27451,0.274509804,T,3
PU-KSB-63,KSB,N,58,M,10,0.11,0.086,1 damsel: 0.012,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012,0,0,0,0,0,0,0,0,0.012,8/3/2021,Winter,Dormant,5,0.956556,1.434834595,T,3
PU-KSB-64,KSB,N,52,F,20,0.07,0.066,zoops <0.001,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/3/2021,Winter,Dormant,5,0.208877,0.208877285,T,2
PU-KSB-65,KSB,N,49,M,10,0.07,0.058,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/3/2021,Winter,Dormant,5,0.717274,0.717274357,T,2
PU-PP-73,PP,G,77,M,22,0.311,0.303,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.115307005,0.115307005,T,4
PU-PP-74,PP,G,83,M,22,0.336,0.327,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.106761566,0.106761566,T,3
PU-PP-75,PP,G,76,M,22,0.326,0.296,3 chiro: 0.012,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.012,0,0,0,0,0,0,0,0,0,0,0.012,5/3/2021,Winter,Dormant,5,0.462606014,0.647648419,T,3
PU-PP-76,PP,G,80,M,22,0.343,0.304,5 chiro: 0.019,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.019,0,0,0,0,0,0,0,0,0,0,0.019,5/3/2021,Winter,Dormant,5,0.515055468,0.765979926,T,3
PU-PP-77,PP,G,77,M,22,0.299,0.267,3 chiro: 0.014,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.014,0,0,0,0,0,0,0,0,0,0,0.014,5/3/2021,Winter,Dormant,5,0.502433663,0.722248391,T,3
PU-PP-78,PP,G,81,M,22,0.352,0.343,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.115845025,0.115845025,T,3
PU-PP-79,PP,G,71,M,22,0.188,0.185,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.057493292,0.057493292,T,4
PU-PP-80,PP,G,72,F,22,0.247,0.216,3 chiro: 0.009; 1 odo: 0.003,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.009,1,0.003,0,0,0,0,0,0,0,0,0.012,5/3/2021,Winter,Dormant,5,0.554264259,0.768818166,T,3
PU-PP-81,PP,G,73,M,22,0.298,0.245,4 chiro: 0.022; 1 odo: 0.008,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.022,1,0.008,0,0,0,0,0,0,0,0,0.03,5/3/2021,Winter,Dormant,5,0.866579464,1.357096141,T,3
PU-PP-82,PP,G,75,F,22,0.229,0.222,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.119801472,0.119801472,T,4
PU-PP-83,PP,G,70,M,22,0.175,0.159,1 chiro: 0.002,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.002,5/3/2021,Winter,Dormant,5,0.336913034,0.379027164,T,3
PU-PP-84,PP,G,69,F,22,0.214,0.178,2 chiro: 0.012,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.012,0,0,0,0,0,0,0,0,0,0,0.012,5/3/2021,Winter,Dormant,5,0.706436421,0.941915228,T,3
PU-PP-85,PP,G,65,M,22,0.23,,2 chiro: 0.007; 1 odo: 0.01,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.007,1,0.01,0,0,0,0,0,0,0,0,0.017,5/3/2021,Winter,Dormant,5,,,T,3
PU-PP-86,PP,G,65,F,22,0.145,0.14,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.126774848,0.126774848,T,2
PU-PP-87,PP,G,62,F,22,0.116,0.112,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.114285714,0.114285714,T,2
PU-PP-88,PP,N,58,F,22,0.085,0.079,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.233009709,0.233009709,T,3
PU-PP-89,PP,N,57,M,20,0.113,0.105,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,Winter,Dormant,5,0.283687943,0.283687943,T,3
PU-GSP-113,GSP,N,113,M,22,2.479,1.2,8 cranefly: 0.809; 2 odonate: 0.078,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.809,2,0.078,0,0,0,0,0,0,0,0,0.887,17/3/2021,Winter,Dormant,6,4.942422135,8.370044053,T,2
PU-GSP-114,GSP,N,118,F,22,1.343,1.251,2 chiro: 0.015,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.015,0,0,0,0,0,0,0,0,0,0,0.015,17/3/2021,Winter,Dormant,6,0.337292858,0.392286259,T,2
PU-GSP-115,GSP,G,107,M,22,2.677,1.193,4 earthworm: 0.76; 1 soldierfly larva: 0.031; 1 mussel: 0.042; 1 odonate: 0.026,F,0,0,0,0,0,0,0,0,0,0,1,0.042,0,0,0,0,4,0.76,0,0,0,0,2,0.062,1,0.026,0,0,0,0,0,0,0,0,0.859,17/3/2021,Winter,Dormant,6,6.450491176,10.18429975,T,2
PU-GSP-116,GSP,G,92,F,22,1.285,0.678,1 earthworm: 0.225; 7 chiro: 0.064,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.225,0,0,0,0,7,0.064,0,0,0,0,0,0,0,0,0,0,0.289,17/3/2021,Winter,Dormant,6,4.355938285,6.429852888,T,2
PU-GSP-117,GSP,N,121,F,22,1.447,1.406,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/3/2021,Winter,Dormant,6,0.124317768,0.124317768,T,2
PU-GSP-118,GSP,G,92,M,22,0.902,0.753,1 cranefly: 0.017; 1 caddis: 0.08; 1 soldierfly: 0.01,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08,3,0.037,0,0,0,0,0,0,0,0,0,0,0.035,17/3/2021,Winter,Dormant,6,1.081983879,1.336141166,T,2
PU-GSP-119,GSP,G,89,F,22,0.463,0.407,8 chiro: 0.033,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.033,0,0,0,0,0,0,0,0,0,0,0.033,17/3/2021,Winter,Dormant,6,0.464306442,0.737915596,T,1
PU-GSP-120,GSP,G,99,M,22,1.402,1.005,2 cranefly: 0.11; 2 odo: 0.046,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.11,2,0.046,0,0,0,0,0,0,0,0,0.156,17/3/2021,Winter,Dormant,6,2.544545571,3.544417382,T,3
PU-GSP-121,GSP,G,91,M,22,1.252,0.608,3 earthworm: 0.366; 25 chiro: 0.117; 1 odo: 0.036,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.366,0,0,0,0,25,0.117,1,0.036,0,0,0,0,0,0,0,0,0.519,17/3/2021,Winter,Dormant,6,4.811355996,8.688830781,T,1
PU-GSP-122,GSP,G,88,F,22,0.967,0.607,1 damsel: 0.021; 1 earthworm: 0.162; 3 cranefly: 0.083,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.162,0,0,0,0,3,0.083,1,0.021,0,0,0,0,0,0,0,0,0.266,17/3/2021,Winter,Dormant,6,2.958579882,5.144641683,T,1
PU-GSP-123,GSP,G,81,F,22,0.9,0.565,8 chiro: 0.049; 2 damsel: 0.042; 1 cranefly: 0.036; inverts: 0.02,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.085,2,0.042,0,0,NA,0.02,0,0,0,0,0.147,17/3/2021,Winter,Dormant,6,3.68496315,5.301946981,T,1
PU-GSP-124,GSP,G,79,F,22,0.834,0.392,41 chiro: 0.286; 1 cranefly: 0.021,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.307,0,0,0,0,0,0,0,0,0,0,0.307,17/3/2021,Winter,Dormant,6,5.337519623,9.044801352,T,1
PU-GSP-125,GSP,G,80,M,22,0.822,0.43,16 chiro: 0.106; 1 earthworm: 0.04; 1 soldierfly: 0.035,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0,18,0.176,0,0,0,0,0,0,0,0,0,0,0.181,17/3/2021,Winter,Dormant,6,4.743465634,6.933688287,T,2
PU-GSP-126,GSP,G,87,F,22,0.743,0.402,32 chiro: 0.17; 2 damsel: 0.036; 1 earthworm: 0.03,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,32,0.17,2,0.036,0,0,0,0,0,0,0,0,0.236,17/3/2021,Winter,Dormant,6,3.20820397,5.428544548,T,1
PU-GSP-127,GSP,G,70,M,22,0.379,0.251,16 chiro: 0.077; 1 leech: 0.012,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012,0,0,0,0,16,0.077,0,0,0,0,0,0,0,0,0,0,0.089,17/3/2021,Winter,Dormant,6,2.172068556,3.682334974,T,1
PU-GSP-128,GSP,G,73,M,22,0.44,0.281,29 chiro: 0.126,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.126,0,0,0,0,0,0,0,0,0,0,0.126,17/3/2021,Winter,Dormant,6,2.410917362,4.321455648,T,1
PU-GSP-129,GSP,G,76,F,22,0.299,0.267,17 chaoborous: 0.016,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.016,0,0,0,0,0,0,0,0,0,0,0.016,17/3/2021,Winter,Dormant,6,0.457600458,0.686400686,T,1
PU-GSP-130,GSP,G,60,F,22,0.23,0.159,12 chiro: 0.05,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.05,0,0,0,0,0,0,0,0,0,0,0.05,17/3/2021,Winter,Dormant,6,1.887795799,3.21722946,T,1
PU-GSP-131,GSP,G,61,F,22,0.14,0.128,zoops: 0.004,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,17/3/2021,Winter,Dormant,6,0.36199095,0.4826546,T,1
PU-GSP-132,GSP,G,61,F,22,0.299,0.186,23 chiro: 0.097,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.097,0,0,0,0,0,0,0,0,0,0,0.097,17/3/2021,Winter,Dormant,6,2.872394509,5.338078292,T,2
PU-GSP-133,GSP,G,72,F,22,0.339,0.288,~50 chaoborous: 0.024,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.024,0,0,0,0,0,0,0,0,0,0,0.024,17/3/2021,Winter,Dormant,6,0.869713506,1.27899045,T,2
PU-GSP-134,GSP,G,73,M,22,0.424,0.282,20 chiro: 0.09,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.09,0,0,0,0,0,0,0,0,0,0,0.09,17/3/2021,Winter,Dormant,6,2.100281024,3.431445053,T,1
PU-GSP-135,GSP,G,64,F,22,0.274,0.174,11 chiro: 0.06,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.06,0,0,0,0,0,0,0,0,0,0,0.06,17/3/2021,Winter,Dormant,6,2.424242424,3.878787879,T,1
PU-GSP-136,GSP,N,59,F,22,0.234,0.133,15 chiro: 0.078,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.078,0,0,0,0,0,0,0,0,0,0,0.078,17/3/2021,Winter,Dormant,6,3.018529588,5.349671249,T,1
