FishCode,Pond,SizeClass,SizeClass_Eco,AssayClass,Sex,Stage,Fgut,Egut,Fullness,Rock_num,Rock_mass,DigestedArthropoda_num,DigestedArthropoda_mass,TerrestrialInvert_num,TerrestrialInvert_num,Decapod_Cambaridae_num,Decapod_Cambaridae_mass,Hemipt_Corixidae_num,Hemipt_Corixidae_mass,Coleo_Dytiscidae_num,Coleo_Dytiscidae_mass,Hemipt_Belostomatidae_num,Hemipt_Belostomatidae_mass,Amphipoda_num,Amphipoda_mass,Bivalvia_num,Bivalvia_mass,Gastropoda_num,Gastropoda_mass,Hydrachnidia_num,Hydrachnidia_mass,PelZoop_CladCop_num,PelZoop_CladCop_mass,Odo_Anisoptera_num,Odo_Anisoptera_mass,Odo_Zygoptera_num,Odo_Zygoptera_mass,Dipt_Chaoboridae_num,Dipt_Chaoboridae_mass,Dipt_Chironomidae_num,Dipt_Chironomidae_mass,Dipt_Tipulidae_num,Dipt_Tipulidae_mass,Dipt_Stratiomyidae_num,Dipt_Stratiomyidae_mass,Trichoptera_num,Trichoptera_mass,Ephemeroptera_num,Ephemeroptera_mass,Clitellata_Hirudinae_num,Clitellata_Hirudinae_mass,Clitellata_Oligochaeta_num,Clitellata_Oligochaeta_mass,Stickle_num,Stickle_mass,FatH_num,FatH_mass,RBD_num,RBD_mass,PU_num,PU_mass,Fish_num,Fish_mass,Vegetation_num,Vegetation_mass,BivalvTot_num,BivalvTot_mass,GastroTot_num,GastroTot_mass,PelZoopTot_num,PelZoopTot_mass,ClitellaTot_num,ClitellaTot_mass,EphemTot_num,EphemTot_mass,TrichopteraTot_num,Trichoptera_mass,DipteraTot_num,DipteraTot_mass,OdonataTot_num,OdonataTot_mass,HemipteraTot_num,HemipteraTot_mass,Other_num,Other_mass,PUTot_num,PUTot_mass,FishTot_Num,FishTot_mass,ContentMass,Date,Sample,GFI,GFI2,CaptureMethod,ParasiteLoad
PU-GSP-91,GSP,I,B,N,F,22,1.346,1.324,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.079462544,0.079462544,T,3
PU-GSP-92,GSP,I,I,G,F,22,0.53,0.474,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.024,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,7,0.024,0,0,0,0,0,0,0,0,0,0,0.024,2021-05-03,5,0.436001246,0.622858922,T,1
PU-GSP-93,GSP,I,IMM,G,M,22,0.178,0.173,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.118990957,0.118990957,T,2
PU-GSP-94,GSP,I,IMM,G,M,22,0.151,0.147,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.115008626,0.115008626,T,1
PU-GSP-95,GSP,I,I,G,M,22,0.431,0.381,F,,,,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.003,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0.003,0,0,0,0,0,0.013,0,0,0,0,0.016,2021-05-03,5,0.401638686,0.530163065,T,2
PU-GSP-96,GSP,I,S,G,F,22,0.412,0.394,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0.004,0,0,0,0,0,0,0,0,0,0,0.004,2021-05-03,5,0.193091611,0.236000858,T,2
PU-GSP-97,GSP,I,I,G,M,22,0.53,0.509,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.151209677,0.151209677,T,3
PU-GSP-98,GSP,I,S,G,F,22,0.41,0.325,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.052,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,0.052,0,0,0,0,0,0,0,0,0,0,0.052,2021-05-03,5,0.884035361,1.424856994,T,2
PU-GSP-99,GSP,I,S,G,M,22,0.367,0.336,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.465745192,0.465745192,T,2
PU-GSP-100,GSP,I,S,G,M,22,0.23,0.223,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.122828566,0.122828566,T,1
PU-GSP-101,GSP,I,S,G,F,22,0.212,0.193,F,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,2021-05-03,5,0.380761523,0.581162325,T,2
PU-GSP-102,GSP,I,S,G,M,22,0.24,0.228,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.192926045,0.192926045,T,2
PU-GSP-103,GSP,I,IMM,G,F,22,0.181,0.17,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.242664902,0.242664902,T,2
PU-GSP-104,GSP,S,IMM,G,F,22,0.13,0.118,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,0,0,0,0,0,0,0.004,2021-05-03,5,0.359496705,0.479328939,T,2
PU-GSP-105,GSP,I,IMM,G,F,22,0.182,0.165,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.002,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,0,0,0,0,0.002,2021-05-03,5,0.436793422,0.488180884,T,1
PU-GSP-106,GSP,I,IMM,G,M,22,0.167,0.149,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.008,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0.008,0,0,0,0,0,0,0,0,0,0,0.008,2021-05-03,5,0.451240913,0.651792429,T,2
PU-GSP-107,GSP,I,IMM,G,M,22,0.179,0.165,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.381887616,0.381887616,T,1
PU-GSP-108,GSP,S,IMM,N,F,22,0.164,0.131,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,0,0,0,0,0,0,0.004,2021-05-03,5,1.001213592,1.122572816,T,1
PU-GSP-109,GSP,S,IMM,N,F,22,0.134,0.117,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.577838205,0.577838205,T,1
PU-GSP-110,GSP,S,IMM,N,F,22,0.102,0.097,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.187617261,0.187617261,T,1
PU-GSP-111,GSP,S,IMM,N,M,20,0.073,0.07,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.199866755,0.199866755,T,1
PU-GSP-112,GSP,S,IMM,N,F,22,0.074,0.069,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.337837838,0.337837838,T,1
PU-KSB-53,KSB,I,I,G,M,22,0.385,0.357,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.013,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6,0.013,0,0,0,0,0,0,0,0,0,0,0.013,2021-07-03,5,0.306212,0.448381452,T,3
PU-KSB-54,KSB,I,IMM,G,F,22,0.116,0.114,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-03,5,0.063633,0.063633471,T,3
PU-KSB-55,KSB,S,IMM,N,F,22,0.108,0.097,F,,,,,,,,,,,,,,,,,,,,,,,1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,2021-07-03,5,0.420008,0.458190149,T,2
PU-KSB-56,KSB,S,IMM,N,M,10,0.067,0.063,F,,,,,,,,,,,,,,,,,,,,,,,1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,2021-07-03,5,0.216802,0.27100271,T,3
PU-KSB-57,KSB,S,IMM,N,M,10,0.057,0.052,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-03,5,0.295858,0.295857988,T,3
PU-KSB-58,KSB,S,IMM,N,M,10,0.048,0.046,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-03,5,0.147275,0.147275405,T,2
PU-KSB-59,KSB,I,IMM,G,M,10,0.116,0.105,F,,,,,,,,,,,,,,,,,,,,,,,1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,2021-08-03,5,0.355297,0.387596899,T,3
PU-KSB-60,KSB,S,IMM,G,F,22,0.11,0.091,F,,,,,,,,,,,,,,,,,,,,,,,1,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,2021-08-03,5,0.648464,0.750853242,T,3
PU-KSB-61,KSB,I,IMM,G,M,20,0.122,0.115,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-03,5,0.23225,0.232249502,T,2
PU-KSB-62,KSB,S,IMM,N,M,10,0.107,0.1,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-03,5,0.27451,0.274509804,T,3
PU-KSB-63,KSB,S,IMM,N,M,10,0.11,0.086,F,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012,0,0,0,0,0,0,0,0,0.012,2021-08-03,5,0.956556,1.434834595,T,3
PU-KSB-64,KSB,S,IMM,N,F,20,0.07,0.066,F,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-03,5,0.208877,0.208877285,T,2
PU-KSB-65,KSB,S,IMM,N,M,10,0.07,0.058,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-03,5,0.717274,0.717274357,T,2
PU-PP-73,PP,I,S,G,M,22,0.311,0.303,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.115307005,0.115307005,T,4
PU-PP-74,PP,I,S,G,M,22,0.336,0.327,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.106761566,0.106761566,T,3
PU-PP-75,PP,I,S,G,M,22,0.326,0.296,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.012,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0.012,0,0,0,0,0,0,0,0,0,0,0.012,2021-05-03,5,0.462606014,0.647648419,T,3
PU-PP-76,PP,I,S,G,M,22,0.343,0.304,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.019,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,0.019,0,0,0,0,0,0,0,0,0,0,0.019,2021-05-03,5,0.515055468,0.765979926,T,3
PU-PP-77,PP,I,S,G,M,22,0.299,0.267,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.014,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0.014,0,0,0,0,0,0,0,0,0,0,0.014,2021-05-03,5,0.502433663,0.722248391,T,3
PU-PP-78,PP,I,S,G,M,22,0.352,0.343,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.115845025,0.115845025,T,3
PU-PP-79,PP,I,S,G,M,22,0.188,0.185,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.057493292,0.057493292,T,4
PU-PP-80,PP,I,S,G,F,22,0.247,0.216,F,,,,,,,,,,,,,,,,,,,,,,,,,1,0.003,,,,,3,0.009,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0.009,1,0.003,0,0,0,0,0,0,0,0,0.012,2021-05-03,5,0.554264259,0.768818166,T,3
PU-PP-81,PP,I,S,G,M,22,0.298,0.245,F,,,,,,,,,,,,,,,,,,,,,,,,,1,0.008,,,,,4,0.022,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4,0.022,1,0.008,0,0,0,0,0,0,0,0,0.03,2021-05-03,5,0.866579464,1.357096141,T,3
PU-PP-82,PP,I,S,G,F,22,0.229,0.222,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.119801472,0.119801472,T,4
PU-PP-84,PP,I,S,G,F,22,0.214,0.178,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.012,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0.012,0,0,0,0,0,0,0,0,0,0,0.012,2021-05-03,5,0.706436421,0.941915228,T,3
PU-PP-85,PP,I,S,G,M,22,0.23,,F,,,,,,,,,,,,,,,,,,,,,,,,,1,0.01,,,,,2,0.007,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0.007,1,0.01,0,0,0,0,0,0,0,0,0.017,2021-05-03,5,,,T,3
PU-PP-83,PP,I,S,G,M,22,0.175,0.159,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,chiro,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.002,2021-05-03,5,0.336913034,0.379027164,T,3
PU-PP-86,PP,I,S,G,F,22,0.145,0.14,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.126774848,0.126774848,T,2
PU-PP-87,PP,I,IMM,G,F,22,0.116,0.112,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.114285714,0.114285714,T,2
PU-PP-88,PP,S,IMM,N,F,22,0.085,0.079,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.233009709,0.233009709,T,3
PU-PP-89,PP,S,IMM,N,M,20,0.113,0.105,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-03,5,0.283687943,0.283687943,T,3
PU-GSP-113,GSP,I,B,N,M,22,2.479,1.2,F,,,,,,,,,,,,,,,,,,,,,,,,,2,0.078,,,,,,,8,0.809,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,8,0.809,2,0.078,0,0,0,0,0,0,0,0,0.887,17/3/2021,6,4.942422135,8.370044053,T,2
PU-GSP-114,GSP,I,B,N,F,22,1.343,1.251,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.015,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0.015,0,0,0,0,0,0,0,0,0,0,0.015,17/3/2021,6,0.337292858,0.392286259,T,2
PU-GSP-115,GSP,I,I,G,M,22,2.677,1.193,F,,,,,,,,,,,,,,,,,1,0.042,,,,,,,1,0.026,,,,,,,,,1,0.031,,,,,,,4,0.76,,,,,,,,,,,,,1,0.042,0,0,0,0,4,0.76,0,0,0,0,2,0.062,1,0.026,0,0,0,0,0,0,0,0,0.859,17/3/2021,6,6.450491176,10.18429975,T,2
PU-GSP-116,GSP,I,I,G,F,22,1.285,0.678,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.064,,,,,,,,,,,1,0.225,,,,,,,,,,,,,0,0,0,0,0,0,1,0.225,0,0,0,0,7,0.064,0,0,0,0,0,0,0,0,0,0,0.289,17/3/2021,6,4.355938285,6.429852888,T,2
PU-GSP-117,GSP,I,B,N,F,22,1.447,1.406,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/3/2021,6,0.124317768,0.124317768,T,2
PU-GSP-118,GSP,I,I,G,M,22,0.902,0.753,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.017,1,0.01,1,0.08,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0.08,3,0.037,0,0,0,0,0,0,0,0,0,0,0.035,17/3/2021,6,1.081983879,1.336141166,T,2
PU-GSP-119,GSP,I,I,G,F,22,0.463,0.407,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.033,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,8,0.033,0,0,0,0,0,0,0,0,0,0,0.033,17/3/2021,6,0.464306442,0.737915596,T,1
PU-GSP-120,GSP,I,I,G,M,22,1.402,1.005,F,,,,,,,,,,,,,,,,,,,,,,,,,2,0.046,,,,,,,2,0.11,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0.11,2,0.046,0,0,0,0,0,0,0,0,0.156,17/3/2021,6,2.544545571,3.544417382,T,3
PU-GSP-121,GSP,I,I,G,M,22,1.252,0.608,F,,,,,,,,,,,,,,,,,,,,,,,,,1,0.036,,,,,25,0.117,,,,,,,,,,,3,0.366,,,,,,,,,,,,,0,0,0,0,0,0,3,0.366,0,0,0,0,25,0.117,1,0.036,0,0,0,0,0,0,0,0,0.519,17/3/2021,6,4.811355996,8.688830781,T,1
PU-GSP-122,GSP,I,I,G,F,22,0.967,0.607,F,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.021,,,,,3,0.083,,,,,,,,,1,0.162,,,,,,,,,,,,,0,0,0,0,0,0,1,0.162,0,0,0,0,3,0.083,1,0.021,0,0,0,0,0,0,0,0,0.266,17/3/2021,6,2.958579882,5.144641683,T,1
PU-GSP-123,GSP,I,S,G,F,22,0.9,0.565,F,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,2,0.042,,,8,0.049,1,0.036,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9,0.085,2,0.042,0,0,0,0.02,0,0,0,0,0.147,17/3/2021,6,3.68496315,5.301946981,T,1
PU-GSP-124,GSP,I,S,G,F,22,0.834,0.392,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,0.286,1,0.021,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,42,0.307,0,0,0,0,0,0,0,0,0,0,0.307,17/3/2021,6,5.337519623,9.044801352,T,1
PU-GSP-125,GSP,I,S,G,M,22,0.822,0.43,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.106,,,1,0.035,,,,,,,1,0.04,,,,,,,,,,,,,0,0,0,0,0,0,1,0.04,0,0,0,0,18,0.176,0,0,0,0,0,0,0,0,0,0,0.181,17/3/2021,6,4.743465634,6.933688287,T,2
PU-GSP-126,GSP,I,I,G,F,22,0.743,0.402,F,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.036,,,32,0.17,,,,,,,,,,,1,0.03,,,,,,,,,,,,,0,0,0,0,0,0,1,0.03,0,0,0,0,32,0.17,2,0.036,0,0,0,0,0,0,0,0,0.236,17/3/2021,6,3.20820397,5.428544548,T,1
PU-GSP-127,GSP,I,S,G,M,22,0.379,0.251,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.077,,,,,,,,,1,0.012,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0.012,0,0,0,0,16,0.077,0,0,0,0,0,0,0,0,0,0,0.089,17/3/2021,6,2.172068556,3.682334974,T,1
PU-GSP-128,GSP,I,S,G,M,22,0.44,0.281,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0.126,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,29,0.126,0,0,0,0,0,0,0,0,0,0,0.126,17/3/2021,6,2.410917362,4.321455648,T,1
PU-GSP-129,GSP,I,S,G,F,22,0.299,0.267,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,17,0.016,0,0,0,0,0,0,0,0,0,0,0.016,17/3/2021,6,0.457600458,0.686400686,T,1
PU-GSP-130,GSP,S,IMM,G,F,22,0.23,0.159,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.05,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,12,0.05,0,0,0,0,0,0,0,0,0,0,0.05,17/3/2021,6,1.887795799,3.21722946,T,1
PU-GSP-131,GSP,I,IMM,G,F,22,0.14,0.128,F,,,,,,,,,,,,,,,,,,,,,,,1,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,17/3/2021,6,0.36199095,0.4826546,T,1
PU-GSP-132,GSP,I,IMM,G,F,22,0.299,0.186,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.097,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,23,0.097,0,0,0,0,0,0,0,0,0,0,0.097,17/3/2021,6,2.872394509,5.338078292,T,2
PU-GSP-133,GSP,I,S,G,F,22,0.339,0.288,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,50,0.024,0,0,0,0,0,0,0,0,0,0,0.024,17/3/2021,6,0.869713506,1.27899045,T,2
PU-GSP-134,GSP,I,S,G,M,22,0.424,0.282,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.09,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,20,0.09,0,0,0,0,0,0,0,0,0,0,0.09,17/3/2021,6,2.100281024,3.431445053,T,1
PU-GSP-135,GSP,I,IMM,G,F,22,0.274,0.174,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.06,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,11,0.06,0,0,0,0,0,0,0,0,0,0,0.06,17/3/2021,6,2.424242424,3.878787879,T,1
PU-GSP-136,GSP,S,IMM,N,F,22,0.234,0.133,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.078,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,15,0.078,0,0,0,0,0,0,0,0,0,0,0.078,17/3/2021,6,3.018529588,5.349671249,T,1
